case_id,amount,payment_method,failure_type,checkout_intent_score,customer_tenure_days,previous_transactions,previous_failures,previous_recoveries,days_since_failure,retry_count,messages_sent,opted_out,historical_success_rate,prior_recovery_rate,high_value,customer_history_strength,recovered
RC0017574,2435.35,upi,authentication_failure,0.867,1240,16,3,2,1,1,0,0,0.79695976579477,0.3495031646973592,0,0.7629347951689582,1
RC0017575,1527.06,upi,timeout,0.5168,778,8,2,2,12,1,0,0,0.8655762055473396,0.49213967033002115,0,0.5916741449658187,1
RC0017576,587.64,card,temporary_bank_error,0.7869,1029,13,0,1,4,0,3,0,0.8971007543369698,1.0,0,0.7106519766445112,1
RC0017577,4833.42,upi,unknown,0.3172,333,8,1,1,13,2,0,0,0.8983363118927362,0.5476492332467843,0,0.5916741449658187,0
RC0017578,1276.41,upi,authentication_failure,0.6644,712,9,1,1,7,1,3,0,1.0,0.7517973689922651,0,0.6200458888731157,1
RC0017579,10021.49,card,insufficient_funds,0.4072,621,12,0,2,9,1,1,0,1.0,1.0,1,0.6906959960353908,0
RC0017580,2330.72,upi,insufficient_funds,0.8081,884,5,0,2,4,0,3,0,1.0,1.0,0,0.4824894837218527,0
RC0017581,5285.21,upi,unknown,0.4806,1003,13,2,0,7,0,1,0,0.785260282563847,0.0,0,0.7106519766445112,0
RC0017582,3077.2,upi,insufficient_funds,0.5992,209,6,1,4,9,3,2,0,0.793540068281016,0.729659791111075,0,0.5239995654055677,0
RC0017583,5504.6,upi,unknown,0.8855,1153,9,3,2,6,3,2,0,0.6514886396234536,0.17445401933079174,0,0.6200458888731157,1
RC0017584,2922.9,card,authentication_failure,0.6652,344,13,2,5,9,3,0,0,0.8090881863143728,0.5994858519758772,0,0.7106519766445112,0
RC0017585,2198.29,card,authentication_failure,0.5992,715,12,1,2,4,2,3,0,1.0,0.9014101211137314,0,0.6906959960353908,0
RC0017586,4558.69,card,temporary_bank_error,0.5366,42,12,2,2,2,0,3,0,0.7457073573856953,0.40681317872348294,0,0.6906959960353908,1
RC0017587,14892.58,upi,temporary_bank_error,0.7179,280,7,2,0,1,0,2,0,0.9136435079933641,0.0,1,0.55995723371683,1
RC0017588,1431.12,card,timeout,0.9578,145,6,3,2,9,3,3,0,0.31427600005817863,0.5038232374323041,0,0.5239995654055677,0
RC0017589,3537.69,wallet,temporary_bank_error,0.8554,587,6,1,2,6,3,2,0,0.7755542960187447,0.6444658197758523,0,0.5239995654055677,0
RC0017590,1791.99,card,temporary_bank_error,0.7737,51,9,1,1,1,3,2,0,1.0,0.6845095870162333,0,0.6200458888731157,1
RC0017591,2767.48,netbanking,temporary_bank_error,0.8449,1278,9,3,4,0,2,2,0,0.7463600136754607,0.664458960796826,0,0.6200458888731157,1
RC0017592,1865.67,wallet,unknown,0.7299,662,10,2,0,4,0,1,0,0.5873154008918545,0.30459158613853377,0,0.6457112531348923,0
RC0017593,287.57,upi,authentication_failure,0.8418,50,8,2,6,9,2,3,1,0.8809129202739474,0.8078409717890369,0,0.5916741449658187,0
RC0017594,1518.36,upi,insufficient_funds,0.7007,1285,6,2,4,5,2,3,0,0.5245780594264654,0.7886908539924574,0,0.5239995654055677,0
RC0017595,4209.77,card,temporary_bank_error,0.6155,533,11,2,3,6,3,2,0,0.7460719852779382,0.33085777524209503,0,0.669141894960796,0
RC0017596,939.28,card,temporary_bank_error,0.4385,989,11,2,2,7,0,1,0,0.8350058400115414,0.4987891916651218,0,0.669141894960796,0
RC0017597,3937.68,upi,timeout,0.4758,1341,11,3,3,14,3,3,0,0.6309634827726269,0.45190005656216337,0,0.669141894960796,0
RC0017598,2104.03,card,authentication_failure,0.3268,1442,10,1,2,5,0,3,0,0.9100026185022841,0.3402039988706463,0,0.6457112531348923,1
RC0017599,1529.62,card,temporary_bank_error,0.827,526,8,3,5,3,2,2,0,0.3965390527537722,0.5348974092243398,0,0.5916741449658187,1
RC0017600,3887.36,netbanking,expired_instrument,0.7363,809,13,3,1,7,0,0,0,0.6313766851076341,0.0,0,0.7106519766445112,0
RC0017601,3211.26,wallet,authentication_failure,0.8339,893,7,1,2,7,3,1,0,0.7887531731044721,0.3831345370441616,0,0.55995723371683,0
RC0017602,2573.46,upi,timeout,0.5967,334,8,1,1,14,3,3,0,0.8700422037324359,0.8613616704501371,0,0.5916741449658187,0
RC0017603,4268.67,upi,insufficient_funds,0.5907,650,10,0,1,8,0,1,0,0.9282904978373482,1.0,0,0.6457112531348923,1
RC0017604,2139.17,upi,temporary_bank_error,0.988,15,5,1,1,14,0,0,0,0.5964336673777277,0.7984276569653634,0,0.4824894837218527,1
RC0017605,444.78,netbanking,expired_instrument,0.8185,649,6,1,1,10,0,0,0,0.9767465171578428,0.0705795644099182,0,0.5239995654055677,0
RC0017606,1305.24,wallet,expired_instrument,0.3437,536,16,1,2,5,3,0,0,0.9509058770703345,0.4524613385719169,0,0.7629347951689582,0
RC0017607,388.31,card,temporary_bank_error,0.6266,966,8,4,2,1,3,2,0,0.5825924628415228,0.23608394425058887,0,0.5916741449658187,1
RC0017608,3147.31,netbanking,unknown,0.7094,591,8,2,0,9,1,1,0,0.7082253246876479,0.071617732949317,0,0.5916741449658187,0
RC0017609,3855.72,upi,temporary_bank_error,0.5323,452,10,0,1,4,2,2,0,0.8775101732530814,0.8107842430913552,0,0.6457112531348923,0
RC0017610,4007.76,upi,temporary_bank_error,0.7067,841,5,2,3,5,0,0,0,0.8769632545097146,0.5492804710922231,0,0.4824894837218527,1
RC0017611,2727.86,upi,authentication_failure,0.8018,285,9,0,1,10,2,1,1,1.0,0.0,0,0.6200458888731157,0
RC0017612,4098.1,upi,unknown,0.2331,378,8,1,0,13,2,3,0,1.0,0.0,0,0.5916741449658187,0
RC0017613,471.27,upi,timeout,0.6,513,7,2,2,13,2,0,0,0.6323254572242686,0.28405473308384005,0,0.55995723371683,0
RC0017614,1642.72,upi,unknown,0.4543,27,9,1,1,8,2,0,0,1.0,0.46208179923442655,0,0.6200458888731157,0
RC0017615,540.7,upi,expired_instrument,0.9314,103,9,1,6,7,0,1,0,0.7920827452836805,1.0,0,0.6200458888731157,1
RC0017616,1327.38,netbanking,expired_instrument,0.6956,661,11,0,2,12,1,0,0,0.9476743846029257,1.0,0,0.669141894960796,1
RC0017617,7110.7,card,unknown,0.9525,1285,5,1,1,1,2,1,0,0.7455761968811337,0.5988723987330491,0,0.4824894837218527,1
RC0017618,4558.7,upi,authentication_failure,0.9116,1384,9,1,5,1,0,2,0,0.8563612550542188,0.780932830599864,0,0.6200458888731157,1
RC0017619,3160.5,upi,timeout,0.7572,672,10,2,1,14,1,2,0,0.8815136783920691,0.5838860210727844,0,0.6457112531348923,1
RC0017620,1542.51,upi,timeout,0.7339,163,7,1,2,11,1,2,0,0.9873777850689777,0.6532483828434812,0,0.55995723371683,0
RC0017621,773.55,upi,temporary_bank_error,0.5942,64,9,0,1,0,0,2,0,1.0,1.0,0,0.6200458888731157,1
RC0017622,2110.15,upi,temporary_bank_error,0.6148,1142,5,0,5,11,0,1,0,0.8177529885790833,0.9452941809197318,0,0.4824894837218527,1
RC0017623,4626.78,netbanking,expired_instrument,0.5795,791,11,3,4,12,0,2,0,0.7548604082985334,0.6755290567695053,0,0.669141894960796,0
RC0017624,2550.21,wallet,insufficient_funds,0.4678,450,10,1,4,12,0,3,0,0.8239067360309175,0.768579795121551,0,0.6457112531348923,0
RC0017625,467.64,card,temporary_bank_error,0.2118,1452,7,0,1,4,1,1,0,0.9138947348179511,0.8449972809538061,0,0.55995723371683,1
RC0017626,1967.39,netbanking,insufficient_funds,0.6933,973,8,0,1,0,2,1,0,1.0,0.8769747767898596,0,0.5916741449658187,0
RC0017627,353.97,upi,timeout,0.7218,137,6,4,2,11,3,2,0,0.25578939697625563,0.22133455628638635,0,0.5239995654055677,0
RC0017628,3565.64,wallet,temporary_bank_error,0.8796,1342,6,1,5,6,2,2,0,1.0,0.935601261057116,0,0.5239995654055677,1
RC0017629,998.73,card,timeout,0.3786,926,9,0,3,1,1,2,0,1.0,1.0,0,0.6200458888731157,1
RC0017630,636.44,netbanking,expired_instrument,0.5462,872,9,5,4,7,0,3,0,0.580217221369537,0.5698124317104332,0,0.6200458888731157,0
RC0017631,3607.55,upi,temporary_bank_error,0.8274,470,13,0,3,3,2,1,0,0.983721439241923,1.0,0,0.7106519766445112,1
RC0017632,2895.79,card,temporary_bank_error,0.7907,980,7,3,1,9,3,0,0,0.7811730655097111,0.25099973800644515,0,0.55995723371683,0
RC0017633,2193.12,wallet,timeout,0.4058,931,8,1,3,13,1,1,0,0.820148577784297,0.9920857269008785,0,0.5916741449658187,0
RC0017634,11596.91,netbanking,unknown,0.4619,73,4,1,2,6,2,2,0,1.0,0.4834620575262514,1,0.43339347763417224,0
RC0017635,3088.04,wallet,timeout,0.5309,320,8,1,2,12,3,3,0,1.0,0.6829255666122496,0,0.5916741449658187,1
RC0017636,1040.37,wallet,authentication_failure,0.9468,1273,11,1,0,0,0,1,0,0.936809120350475,0.0,0,0.669141894960796,1
RC0017637,2798.57,upi,authentication_failure,0.6758,316,8,0,2,7,3,2,0,0.9720881016600391,0.6535532847739431,0,0.5916741449658187,0
RC0017638,1411.45,upi,temporary_bank_error,0.8034,857,5,2,0,12,3,0,0,0.6828874188423677,0.0,0,0.4824894837218527,0
RC0017639,5283.2,upi,temporary_bank_error,0.5576,632,8,0,2,11,3,3,0,0.8792719550875774,0.22311994470664265,0,0.5916741449658187,0
RC0017640,2285.57,card,unknown,0.7961,1104,12,2,3,2,3,3,0,0.7322698968763944,0.5579591610973375,0,0.6906959960353908,0
RC0017641,2486.12,card,expired_instrument,0.7065,487,7,0,4,1,1,3,0,0.9748727299255038,0.9571871009387342,0,0.55995723371683,1
RC0017642,528.23,upi,timeout,0.7579,1292,13,1,4,7,0,0,0,0.9252485145240805,0.9664182393640119,0,0.7106519766445112,0
RC0017643,1896.36,upi,timeout,0.5881,230,6,2,1,0,0,3,0,0.6003905824667973,0.6135287043703525,0,0.5239995654055677,0
RC0017644,1715.94,upi,temporary_bank_error,0.6609,431,8,0,2,5,0,2,0,1.0,1.0,0,0.5916741449658187,1
RC0017645,753.67,upi,unknown,0.6376,918,12,1,0,1,1,3,0,0.9401672320850344,0.08845633359896249,0,0.6906959960353908,1
RC0017646,1491.09,upi,unknown,0.6206,1309,6,2,1,8,0,3,0,0.43484420284011543,0.48722952757431887,0,0.5239995654055677,1
RC0017647,2606.94,wallet,expired_instrument,0.7658,296,7,1,2,7,0,1,0,0.9395273086453088,0.6774923574697055,0,0.55995723371683,0
RC0017648,1793.36,netbanking,timeout,0.839,853,8,0,2,5,0,0,0,1.0,1.0,0,0.5916741449658187,1
RC0017649,542.0,upi,unknown,0.8275,46,10,0,1,14,0,1,0,1.0,0.9398174033402978,0,0.6457112531348923,1
RC0017650,1426.97,upi,timeout,0.5792,934,8,2,4,11,3,1,0,0.849228489788021,0.7108029350905948,0,0.5916741449658187,0
RC0017651,1209.21,upi,insufficient_funds,0.7659,601,11,2,1,4,1,2,0,0.904090664374721,0.5784868108841361,0,0.669141894960796,0
RC0017652,2121.82,upi,authentication_failure,0.9001,1342,12,2,2,0,0,3,0,0.8175009469792139,0.49788171640903534,0,0.6906959960353908,1
RC0017653,1935.74,upi,insufficient_funds,0.8074,1190,12,0,3,12,0,0,0,0.9524111160941816,1.0,0,0.6906959960353908,1
RC0017654,1268.6,upi,timeout,0.7895,753,10,0,3,10,0,2,0,0.8258861060960454,1.0,0,0.6457112531348923,1
RC0017655,1227.18,upi,unknown,0.7857,1189,7,1,6,9,2,1,0,1.0,0.9585214294645533,0,0.55995723371683,0
RC0017656,1905.85,card,timeout,0.4372,1005,13,2,2,11,1,0,0,0.8620342096376774,0.0703588519857905,0,0.7106519766445112,0
RC0017657,4080.9,upi,timeout,0.8436,896,11,2,1,2,1,0,0,0.8637855679648115,0.41978517545305566,0,0.669141894960796,1
RC0017658,2281.04,netbanking,timeout,0.3292,38,10,1,1,10,3,1,0,0.926594924728102,0.40602353132568303,0,0.6457112531348923,0
RC0017659,6033.91,wallet,expired_instrument,0.8433,1432,9,2,3,9,3,2,0,0.7041842325281843,0.42809135504176066,0,0.6200458888731157,0
RC0017660,4716.18,card,temporary_bank_error,0.8585,1013,13,2,3,10,0,2,0,0.9193271547670712,0.6487674690760717,0,0.7106519766445112,1
RC0017661,6423.52,card,expired_instrument,0.7938,648,11,1,2,13,1,3,0,0.9846234001768444,0.6878882240730797,0,0.669141894960796,1
RC0017662,5761.05,upi,authentication_failure,0.7547,671,7,0,3,12,0,1,0,0.9398749703027499,1.0,0,0.55995723371683,0
RC0017663,6795.73,upi,unknown,0.7132,1243,2,1,1,6,2,3,0,1.0,0.2424236565540981,0,0.2958370724829093,0
RC0017664,675.44,card,authentication_failure,0.7329,1498,16,1,2,5,2,0,0,0.9902369381038038,0.5562135541308716,0,0.7629347951689582,0
RC0017665,3120.83,netbanking,temporary_bank_error,0.8825,172,9,2,2,0,2,1,0,0.8658688048012483,0.8299821531524374,0,0.6200458888731157,1
RC0017666,5070.09,upi,authentication_failure,0.7324,591,8,3,4,6,3,1,0,0.7714333028389004,0.6251314366206179,0,0.5916741449658187,1
RC0017667,5911.86,upi,unknown,0.9371,579,5,0,3,1,0,1,0,1.0,0.9017778239477275,0,0.4824894837218527,1
RC0017668,934.89,wallet,unknown,0.9518,932,7,1,6,4,3,0,0,1.0,0.943685676556641,0,0.55995723371683,1
RC0017669,3147.35,card,temporary_bank_error,0.8685,1142,8,0,3,10,2,3,0,0.9173384495988677,1.0,0,0.5916741449658187,1
RC0017670,1918.82,card,unknown,0.7399,705,7,3,3,8,3,0,0,0.6441083797847352,0.5427293479322567,0,0.55995723371683,0
RC0017671,8651.98,card,authentication_failure,0.2992,263,12,3,3,9,2,1,0,0.900370601713329,0.5433698642948442,0,0.6906959960353908,0
RC0017672,553.55,card,timeout,0.8828,1055,9,1,2,11,0,1,0,0.9234295386962366,0.21001343630376348,0,0.6200458888731157,1
RC0017673,936.03,card,insufficient_funds,0.7349,1074,4,0,4,5,0,3,0,1.0,1.0,0,0.43339347763417224,0
RC0017674,386.26,upi,unknown,0.6696,826,9,2,2,9,0,1,0,0.9559993015335502,0.42968210930509015,0,0.6200458888731157,1
RC0017675,2035.44,upi,timeout,0.7524,442,10,1,1,5,0,2,0,0.9813649209020809,0.9508039509173978,0,0.6457112531348923,1
RC0017676,12330.19,netbanking,temporary_bank_error,0.7177,820,15,3,1,11,2,0,0,0.8426481050108804,0.43909480125200107,1,0.7466096449557734,0
RC0017677,1733.42,card,authentication_failure,0.5855,282,12,2,0,3,0,2,0,0.6715734732269949,0.4154428523711222,0,0.6906959960353908,0
RC0017678,1961.41,card,expired_instrument,0.7794,180,11,2,2,0,3,1,0,0.8001338331478234,0.6751051389520181,0,0.669141894960796,0
RC0017679,2873.38,wallet,authentication_failure,0.8418,1431,5,1,1,9,2,2,0,0.3713813564278605,1.0,0,0.4824894837218527,1
RC0017680,1630.59,upi,timeout,0.6757,1309,8,1,2,8,2,2,1,0.8889740294126769,0.6015530664472829,0,0.5916741449658187,0
RC0017681,2456.92,wallet,authentication_failure,0.7678,1392,11,2,5,12,3,3,0,0.8934890821740697,0.91101495509042,0,0.669141894960796,0
RC0017682,2512.22,upi,authentication_failure,0.8655,868,10,0,5,0,2,2,0,0.9719408757966537,0.8520348622639305,0,0.6457112531348923,1
RC0017683,877.27,upi,timeout,0.3564,1148,7,0,4,10,0,2,0,0.8486838184806915,1.0,0,0.55995723371683,0
RC0017684,1661.71,upi,timeout,0.6611,659,7,2,1,0,3,0,0,0.5558527225684166,0.28409576182978685,0,0.55995723371683,1
RC0017685,3381.87,card,temporary_bank_error,0.8757,1411,14,1,2,14,3,3,0,1.0,0.5521569723774352,0,0.7292305501170816,1
RC0017686,3963.3,card,insufficient_funds,0.9058,1090,4,1,3,12,0,0,0,0.7406706967630077,0.6966456614918476,0,0.43339347763417224,0
RC0017687,5427.69,wallet,temporary_bank_error,0.5141,575,9,1,1,9,3,0,0,0.8080975795972278,0.4434002934474166,0,0.6200458888731157,1
RC0017688,2393.86,upi,timeout,0.6928,276,9,1,3,0,3,3,0,0.98203536743862,0.8304993468025721,0,0.6200458888731157,0
RC0017689,2435.63,upi,insufficient_funds,0.7585,1127,10,0,2,4,2,1,0,0.8702581028266166,0.7389555404907777,0,0.6457112531348923,0
RC0017690,3405.68,upi,authentication_failure,0.6453,346,6,1,2,12,3,1,0,0.9421815989326809,0.8507662328539697,0,0.5239995654055677,0
RC0017691,1085.71,upi,timeout,0.4265,602,13,1,1,5,0,3,0,0.8372622159399122,0.5191406409301543,0,0.7106519766445112,0
RC0017692,1048.51,upi,insufficient_funds,0.847,932,8,0,0,14,3,0,0,0.9108277819488477,0.3101808847146854,0,0.5916741449658187,0
RC0017693,1618.84,upi,authentication_failure,0.4989,362,9,2,2,4,2,0,0,0.8826307320169524,0.4953330801631778,0,0.6200458888731157,1
RC0017694,608.97,upi,temporary_bank_error,0.4892,229,7,4,1,5,1,1,1,0.15097153269101654,0.476241567678818,0,0.55995723371683,0
RC0017695,2543.78,netbanking,insufficient_funds,0.7456,25,12,1,2,11,0,3,0,0.8279728139316064,0.3821973063346422,0,0.6906959960353908,1
RC0017696,4390.78,upi,temporary_bank_error,0.5929,1330,5,1,4,6,2,2,0,0.798377545183918,0.7527222834874993,0,0.4824894837218527,1
RC0017697,984.37,card,authentication_failure,0.2171,1066,9,0,2,13,2,0,0,0.9525806608404938,1.0,0,0.6200458888731157,0
RC0017698,2605.6,upi,expired_instrument,0.5785,65,15,2,2,11,0,2,0,0.9557864042286371,0.5084059776556746,0,0.7466096449557734,0
RC0017699,1054.46,card,insufficient_funds,0.8256,616,13,3,0,14,2,2,0,0.8258995377775133,0.05964724361249977,0,0.7106519766445112,0
RC0017700,758.58,upi,timeout,0.4356,351,11,0,4,12,2,1,0,1.0,0.7682647220193995,0,0.669141894960796,0
RC0017701,10329.6,card,temporary_bank_error,0.7874,1004,13,2,1,10,2,1,1,0.7027690265885215,0.2546157356120103,1,0.7106519766445112,0
RC0017702,767.89,upi,authentication_failure,0.4097,1376,8,2,1,13,0,3,0,0.7389446272394445,0.28980406932714015,0,0.5916741449658187,0
RC0017703,606.75,upi,temporary_bank_error,0.604,1235,7,0,1,14,1,0,0,0.8567815296632787,0.47619858851452734,0,0.55995723371683,1
RC0017704,2160.4,upi,timeout,0.6207,1349,4,1,0,9,2,1,0,1.0,0.0,0,0.43339347763417224,1
RC0017705,2261.5,upi,timeout,0.7061,367,16,3,3,9,3,3,0,0.7506990950787551,0.6430325309637462,0,0.7629347951689582,0
RC0017706,3173.81,upi,timeout,0.8284,605,14,1,3,13,2,2,0,0.8813346983175195,0.709536017089064,0,0.7292305501170816,0
RC0017707,9863.4,card,insufficient_funds,0.8778,1031,9,2,2,9,3,2,0,0.9356108602307136,0.9172565226120433,0,0.6200458888731157,1
RC0017708,929.81,card,authentication_failure,0.877,1316,8,1,2,6,2,2,0,1.0,0.652654018210587,0,0.5916741449658187,1
RC0017709,1100.89,card,timeout,0.7697,798,11,0,3,4,0,1,0,1.0,1.0,0,0.669141894960796,1
RC0017710,7065.84,upi,timeout,0.6416,1479,14,0,0,4,2,3,0,1.0,0.0,0,0.7292305501170816,0
RC0017711,3998.99,upi,expired_instrument,0.6213,401,7,2,3,5,0,3,0,0.514874522789827,0.714680822694157,0,0.55995723371683,0
RC0017712,3553.23,card,temporary_bank_error,0.8568,671,7,0,4,13,2,1,0,0.6602732714984143,1.0,0,0.55995723371683,0
RC0017713,1090.24,netbanking,timeout,0.4686,899,7,1,6,11,2,3,0,0.7091907283443725,0.7778661789666812,0,0.55995723371683,0
RC0017714,4687.0,upi,authentication_failure,0.6759,549,9,2,2,14,3,0,0,0.6014423122991078,0.5832776479200228,0,0.6200458888731157,0
RC0017715,3562.61,card,insufficient_funds,0.5012,582,10,2,0,13,0,0,0,0.8831261150244082,0.20425151157325885,0,0.6457112531348923,0
RC0017716,2114.66,upi,timeout,0.9112,286,2,1,1,10,1,1,0,0.0,0.7989914266588013,0,0.2958370724829093,0
RC0017717,1094.83,card,authentication_failure,0.6279,1021,8,0,4,7,3,3,0,0.9738044209133409,1.0,0,0.5916741449658187,0
RC0017718,1970.88,upi,temporary_bank_error,0.6199,1296,7,3,4,10,3,1,0,0.510107285738981,0.6309598534483969,0,0.55995723371683,0
RC0017719,7308.23,netbanking,timeout,0.8012,960,10,3,2,1,0,1,0,0.6791037438864289,0.3499297568011653,0,0.6457112531348923,0
RC0017720,710.29,netbanking,insufficient_funds,0.522,147,10,1,4,8,1,3,0,0.8911324546883209,0.657612583536914,0,0.6457112531348923,0
RC0017721,912.07,upi,temporary_bank_error,0.4391,278,8,2,3,2,2,0,0,0.694274635384736,0.8144144783255562,0,0.5916741449658187,1
RC0017722,1055.65,card,expired_instrument,0.8843,442,8,0,1,2,0,1,0,1.0,1.0,0,0.5916741449658187,1
RC0017723,1269.46,card,unknown,0.5563,601,12,1,2,3,2,2,0,0.854144461305948,0.5862969121696565,0,0.6906959960353908,1
RC0017724,1776.08,upi,unknown,0.8205,250,6,2,2,11,1,3,0,0.7038635906233571,0.3467766068476593,0,0.5239995654055677,0
RC0017725,4065.64,upi,expired_instrument,0.5715,16,9,1,4,10,2,3,0,1.0,0.9967446110844799,0,0.6200458888731157,1
RC0017726,2664.43,wallet,temporary_bank_error,0.9452,495,14,5,3,8,3,3,0,0.5900569519557639,0.33524537032451684,0,0.7292305501170816,0
RC0017727,1895.54,card,expired_instrument,0.9273,456,4,2,2,2,3,1,0,0.429927767436444,0.5852033902386339,0,0.43339347763417224,0
RC0017728,2277.85,netbanking,insufficient_funds,0.5024,1,10,0,3,6,3,3,0,1.0,0.4321474393082358,0,0.6457112531348923,0
RC0017729,3059.28,card,insufficient_funds,0.6329,484,9,2,2,4,2,2,0,0.762152573365457,0.35582488821337754,0,0.6200458888731157,0
RC0017730,430.99,card,insufficient_funds,0.5793,349,7,1,2,7,1,3,0,0.8297394087492772,0.49485063266518114,0,0.55995723371683,0
RC0017731,4475.57,netbanking,unknown,0.8691,781,8,2,0,3,0,0,0,0.8040359580356259,0.0,0,0.5916741449658187,1
RC0017732,891.67,upi,timeout,0.525,1462,15,3,1,7,0,1,0,0.8167086493096726,0.47789373421033887,0,0.7466096449557734,1
RC0017733,1234.67,wallet,timeout,0.5334,203,7,0,2,9,3,2,0,1.0,1.0,0,0.55995723371683,0
RC0017734,2404.05,card,expired_instrument,0.7642,1293,11,1,2,11,0,3,0,0.9846900995720943,0.7696614125505049,0,0.669141894960796,1
RC0017735,1688.25,card,unknown,0.6166,760,5,3,2,3,1,0,0,0.18615379670051224,0.8673212797610164,0,0.4824894837218527,0
RC0017736,2722.85,netbanking,timeout,0.7964,1286,6,2,4,7,1,0,0,0.7507340848345083,0.6966695189451896,0,0.5239995654055677,1
RC0017737,2030.62,upi,unknown,0.6181,59,4,0,2,10,1,0,0,1.0,1.0,0,0.43339347763417224,0
RC0017738,1407.56,upi,insufficient_funds,0.9769,664,5,1,0,14,2,0,0,0.731654435802142,0.0,0,0.4824894837218527,0
RC0017739,6601.07,upi,timeout,0.9668,1346,9,1,2,10,2,3,0,1.0,0.6237593485342963,0,0.6200458888731157,0
RC0017740,3285.91,upi,expired_instrument,0.383,1470,9,2,1,4,2,1,0,1.0,1.0,0,0.6200458888731157,1
RC0017741,2327.02,upi,insufficient_funds,0.3537,898,12,5,4,5,1,3,0,0.6364739546353028,0.437226016341185,0,0.6906959960353908,0
RC0017742,3242.77,upi,insufficient_funds,0.3745,807,7,0,2,2,0,0,0,0.7929244349702022,1.0,0,0.55995723371683,1
RC0017743,988.33,netbanking,timeout,0.7184,1157,7,4,3,0,3,0,0,0.33781297505746855,0.34903835484106277,0,0.55995723371683,0
RC0017744,11431.16,upi,expired_instrument,0.6827,571,10,0,1,9,2,2,0,0.9362839340931373,1.0,1,0.6457112531348923,0
RC0017745,714.12,upi,insufficient_funds,0.8769,763,12,0,1,5,2,1,0,0.8551177317065584,0.45164111376218175,0,0.6906959960353908,1
RC0017746,1981.75,netbanking,timeout,0.8053,608,11,4,1,10,1,3,0,0.5577733061925427,0.0878713166874873,0,0.669141894960796,1
RC0017747,1411.04,upi,expired_instrument,0.8545,76,8,4,4,14,3,2,0,0.4658756878031688,0.5423943467516921,0,0.5916741449658187,0
RC0017748,1366.2,upi,temporary_bank_error,0.9006,461,8,1,3,4,0,2,0,0.9159191199833759,0.43556335693605885,0,0.5916741449658187,1
RC0017749,1223.44,card,timeout,0.8267,1365,12,2,4,0,0,1,0,0.7853187651511296,0.8198067594289705,0,0.6906959960353908,1
RC0017750,934.1,upi,temporary_bank_error,0.6013,263,7,0,3,14,3,1,0,0.8638588904708818,1.0,0,0.55995723371683,0
RC0017751,4942.53,netbanking,timeout,0.9406,324,5,2,2,5,1,2,0,0.5542924155940405,0.2525597669766103,0,0.4824894837218527,0
RC0017752,646.48,card,unknown,0.7996,728,8,0,2,0,3,0,0,0.7544190569373804,1.0,0,0.5916741449658187,0
